case,n_mesh,n_shared_faces,worst_class,max_ratio,class_counts,msd,n_overlap_pairs,notes
Verification/HVAC/HVAC_geom.fds,2,1,uniform,1,uniform=1,0.001,0,
Verification/HVAC/HVAC_leak_exponent.fds,3,0,no_shared_faces,,,0.001,0,
Verification/HVAC/HVAC_leak_exponent_2.fds,8,12,uniform,1,uniform=12,0.001,0,
Verification/HVAC/HVAC_mass_conservation.fds,1,0,single_mesh,,,,0,
Verification/HVAC/HVAC_mass_transport.fds,1,0,single_mesh,,,,0,
Verification/HVAC/HVAC_mass_transport_1.fds,1,0,single_mesh,,,,0,
Verification/HVAC/HVAC_mass_transport_2.fds,1,0,single_mesh,,,,0,
Verification/HVAC/HVAC_mass_transport_3.fds,1,0,single_mesh,,,,0,
Verification/HVAC/HVAC_mass_transport_4.fds,1,0,single_mesh,,,,0,
Verification/HVAC/HVAC_mass_transport_branch.fds,1,0,single_mesh,,,,0,
Verification/HVAC/HVAC_mass_transport_combine.fds,1,0,single_mesh,,,,0,
Verification/HVAC/HVAC_mass_transport_conservation_1.fds,1,0,single_mesh,,,,0,
Verification/HVAC/HVAC_mass_transport_conservation_2.fds,1,0,single_mesh,,,,0,
Verification/HVAC/HVAC_mass_transport_conservation_3.fds,1,0,single_mesh,,,,0,
Verification/HVAC/HVAC_mass_transport_conv_0020.fds,1,0,single_mesh,,,,0,
Verification/HVAC/HVAC_mass_transport_conv_0040.fds,1,0,single_mesh,,,,0,
Verification/HVAC/HVAC_mass_transport_conv_0080.fds,1,0,single_mesh,,,,0,
Verification/HVAC/HVAC_mass_transport_conv_0160.fds,1,0,single_mesh,,,,0,
Verification/HVAC/HVAC_mass_transport_conv_0320.fds,1,0,single_mesh,,,,0,
Verification/HVAC/HVAC_mass_transport_energy.fds,1,0,single_mesh,,,,0,
Verification/HVAC/HVAC_tee_loss_1.fds,1,0,single_mesh,,,,0,
Verification/HVAC/HVAC_tee_loss_2.fds,1,0,single_mesh,,,,0,
Verification/HVAC/ashrae7_fixed_flow.fds,1,0,single_mesh,,,,0,
Verification/HVAC/ashrae7_quadratic.fds,1,0,single_mesh,,,,0,
Verification/HVAC/ashrae7_table.fds,1,0,single_mesh,,,,0,
Verification/HVAC/door_crack.fds,1,0,single_mesh,,,,0,
Verification/HVAC/fan_test.fds,2,1,uniform,1,uniform=1,0.001,0,
Verification/HVAC/fan_test_2.fds,2,1,uniform,1,uniform=1,0.001,0,
Verification/HVAC/leak_enthalpy.fds,1,0,single_mesh,,,,0,
Verification/HVAC/leak_geom.fds,1,0,single_mesh,,,,0,
Verification/HVAC/leak_test.fds,1,0,single_mesh,,,,0,
Verification/HVAC/leak_test_2.fds,1,0,single_mesh,,,,0,
Verification/HVAC/leak_test_3.fds,2,0,no_shared_faces,,,0.001,0,
Verification/HVAC/leak_test_4.fds,1,0,single_mesh,,,,0,
Verification/HVAC/qfan_multi.fds,2,0,no_shared_faces,,,0.001,0,
Verification/HVAC/qfan_test.fds,2,1,uniform,1,uniform=1,0.001,0,
Verification/Heat_Transfer/SFPE_Case_1.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/SFPE_Case_13.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/SFPE_Case_16.fds,8,10,uniform,1,uniform=10,0.001,0,
Verification/Heat_Transfer/SFPE_Case_2.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/SFPE_Case_6.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/SFPE_Case_7.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/SFPE_Case_8.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/SFPE_Case_9.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/adiabatic_con_flux.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/adiabatic_net_flux.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/back_wall.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/back_wall_test.fds,4,3,uniform,1,uniform=3,0.001,0,
Verification/Heat_Transfer/back_wall_test_2.fds,3,0,no_shared_faces,,,0.001,0,
Verification/Heat_Transfer/checkerboard.fds,4,4,uniform,1,uniform=4,0.001,0,
Verification/Heat_Transfer/convective_cooling.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/convective_cooling_p00125.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/convective_cooling_p0025.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/convective_cooling_p005.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/convective_cooling_p01.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/convective_cooling_p025.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/convective_cooling_p05.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/convective_cooling_p1.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/heat_conduction_a.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/heat_conduction_b.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/heat_conduction_c.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/heat_conduction_d.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/heat_conduction_kc.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/ht1d_pile.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/ht3d_average_temp.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/ht3d_beam_heating_1.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/ht3d_beam_heating_2.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/ht3d_beam_intersection.fds,2,1,uniform,1,uniform=1,0.001,0,
Verification/Heat_Transfer/ht3d_demo.fds,8,12,uniform,1,uniform=12,0.0005,0,
Verification/Heat_Transfer/ht3d_energy_conservation.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/ht3d_energy_conservation_2.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/ht3d_energy_conservation_3.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/ht3d_energy_conservation_4.fds,8,12,uniform,1,uniform=12,0.0005,0,
Verification/Heat_Transfer/ht3d_energy_conservation_5.fds,8,12,uniform,1,uniform=12,0.0005,0,
Verification/Heat_Transfer/ht3d_energy_conservation_6.fds,8,12,uniform,1,uniform=12,0.0005,0,
Verification/Heat_Transfer/ht3d_energy_conservation_7.fds,8,12,uniform,1,uniform=12,0.0005,0,
Verification/Heat_Transfer/ht3d_energy_conservation_8.fds,36,72,uniform,1,uniform=72,0.001,0,
Verification/Heat_Transfer/ht3d_energy_conservation_9.fds,8,12,uniform,1,uniform=12,2.5e-05,0,
Verification/Heat_Transfer/ht3d_ibeam.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/ht3d_mass_conservation.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/ht3d_mass_conservation_2.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/ht3d_network.fds,2,1,uniform,1,uniform=1,0.001,0,
Verification/Heat_Transfer/ht3d_pile.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/ht3d_slab.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/ht3d_sphere_24.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/ht3d_sphere_48.fds,8,12,uniform,1,uniform=12,0.00025,0,
Verification/Heat_Transfer/ht3d_sphere_96.fds,64,144,uniform,1,uniform=144,0.000125,0,
Verification/Heat_Transfer/insulated_steel_column.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/insulated_steel_pipe.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/insulated_steel_pipe_2d.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/insulated_steel_plate.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/internal_heating.fds,1,0,single_mesh,,,,0,
Verification/Heat_Transfer/thermocouple_time_constant.fds,1,0,single_mesh,,,,0,
Verification/Miscellaneous/devc_interpolation_temperature.fds,1,0,single_mesh,,,,0,
Verification/Miscellaneous/devc_interpolation_velocity.fds,1,0,single_mesh,,,,0,
Verification/Miscellaneous/external_test.fds,2,1,uniform,1,uniform=1,0.001,0,
Verification/Miscellaneous/init_overlap.fds,1,0,single_mesh,,,,0,
Verification/Miscellaneous/layer_1mesh.fds,1,0,single_mesh,,,,0,
Verification/Miscellaneous/layer_4mesh.fds,4,3,uniform,1,uniform=3,0.001,0,
Verification/Miscellaneous/mesh_transformation.fds,1,0,single_mesh,,,,0,TRN stretching in X/Y on 1 of 1 mesh(es)
Verification/Miscellaneous/obst_box_mass_flux.fds,1,0,single_mesh,,,,0,
Verification/Miscellaneous/obst_cone.fds,1,0,single_mesh,,,,0,
Verification/Miscellaneous/obst_cone_mass_flux.fds,1,0,single_mesh,,,,0,
Verification/Miscellaneous/obst_cylinder.fds,1,0,single_mesh,,,,0,
Verification/Miscellaneous/obst_cylinder_mass_flux.fds,1,0,single_mesh,,,,0,
Verification/Miscellaneous/obst_multi.fds,8,12,uniform,1,uniform=12,0.001,0,
Verification/Miscellaneous/obst_rotbox.fds,1,0,single_mesh,,,,0,
Verification/Miscellaneous/obst_single.fds,1,0,single_mesh,,,,0,
Verification/Miscellaneous/obst_sphere.fds,1,0,single_mesh,,,,0,
Verification/Miscellaneous/obst_sphere_mass_flux.fds,1,0,single_mesh,,,,0,
Verification/Miscellaneous/part_orientation_ramp.fds,1,0,single_mesh,,,,0,
Verification/Miscellaneous/part_path_ramp_jog.fds,2,1,uniform,1,uniform=1,0.001,0,
Verification/Miscellaneous/pyramid.fds,1,0,single_mesh,,,,0,
Verification/Miscellaneous/ramp_time.fds,1,0,single_mesh,,,,0,
Verification/NS_Analytical_Solution/ns2d_16.fds,1,0,single_mesh,,,,0,
Verification/NS_Analytical_Solution/ns2d_16_nupt1.fds,1,0,single_mesh,,,,0,
Verification/NS_Analytical_Solution/ns2d_32.fds,1,0,single_mesh,,,,0,
Verification/NS_Analytical_Solution/ns2d_32_nupt1.fds,1,0,single_mesh,,,,0,
Verification/NS_Analytical_Solution/ns2d_64.fds,1,0,single_mesh,,,,0,
Verification/NS_Analytical_Solution/ns2d_64_nupt1.fds,1,0,single_mesh,,,,0,
Verification/NS_Analytical_Solution/ns2d_8.fds,1,0,single_mesh,,,,0,
Verification/NS_Analytical_Solution/ns2d_8_nupt1.fds,1,0,single_mesh,,,,0,
Verification/NS_Analytical_Solution/vort2d_160.fds,1,0,single_mesh,,,,0,
Verification/NS_Analytical_Solution/vort2d_320.fds,1,0,single_mesh,,,,0,
Verification/NS_Analytical_Solution/vort2d_40.fds,1,0,single_mesh,,,,0,
Verification/NS_Analytical_Solution/vort2d_80.fds,1,0,single_mesh,,,,0,
Verification/Pressure_Effects/isentropic.fds,2,0,no_shared_faces,,,0.001,0,
Verification/Pressure_Effects/isentropic2.fds,2,0,no_shared_faces,,,0.001,0,
Verification/Pressure_Effects/obst_coarse_fine_interface.fds,2,1,supported_2_4,2,supported_2_4=1,0.001,0,
Verification/Pressure_Effects/pressure_boundary.fds,1,0,single_mesh,,,,0,
Verification/Pressure_Effects/pressure_rise.fds,3,2,uniform,1,uniform=2,0.001,0,
Verification/Pressure_Effects/thick_orifice_5cm.fds,8,7,uniform,1,uniform=7,0.001,0,
Verification/Pressure_Effects/zone_break_fast.fds,1,0,single_mesh,,,,0,
Verification/Pressure_Effects/zone_break_fast_uglmat.fds,4,4,uniform,1,uniform=4,0.001,0,
Verification/Pressure_Effects/zone_break_fast_uglmat_hypre.fds,4,4,uniform,1,uniform=4,0.001,0,
Verification/Pressure_Effects/zone_break_fast_ulmat.fds,1,0,single_mesh,,,,0,
Verification/Pressure_Effects/zone_break_slow.fds,1,0,single_mesh,,,,0,
Verification/Pressure_Effects/zone_break_slow_ulmat.fds,1,0,single_mesh,,,,0,
Verification/Pressure_Effects/zone_shape.fds,2,1,uniform,1,uniform=1,0.001,0,
Verification/Pressure_Effects/zone_shape_2.fds,8,12,uniform,1,uniform=12,0.001,0,
Verification/Pressure_Solver/dancing_eddies_1mesh.fds,1,0,single_mesh,,,,0,
Verification/Pressure_Solver/dancing_eddies_default.fds,4,3,uniform,1,uniform=3,5e-05,0,
Verification/Pressure_Solver/dancing_eddies_embed.fds,5,3,uniform,1,uniform=3,2.5e-05,1,"1 overlapping/embedded mesh pair(s), e.g. 3/5 (ratio 2x1x2)"
Verification/Pressure_Solver/dancing_eddies_tight.fds,4,3,uniform,1,uniform=3,5e-05,0,
Verification/Pressure_Solver/dancing_eddies_tight_no_precon.fds,4,3,uniform,1,uniform=3,5e-05,0,
Verification/Pressure_Solver/dancing_eddies_uglmat_hypre.fds,4,3,uniform,1,uniform=3,5e-05,0,
Verification/Pressure_Solver/dancing_eddies_uglmat_pardiso.fds,4,3,uniform,1,uniform=3,5e-05,0,
Verification/Pressure_Solver/dancing_eddies_uglmat_refine.fds,4,3,supported_2_4,2,uniform=2 supported_2_4=1,5e-05,0,
Verification/Pressure_Solver/dancing_eddies_ulmat.fds,4,3,uniform,1,uniform=3,5e-05,0,
Verification/Pressure_Solver/dancing_eddies_ulmat_hypre.fds,4,3,uniform,1,uniform=3,5e-05,0,
Verification/Pressure_Solver/duct_flow.fds,8,12,uniform,1,uniform=12,0.001,0,
Verification/Pressure_Solver/duct_flow_uglmat_hypre.fds,8,12,uniform,1,uniform=12,0.001,0,
Verification/Pressure_Solver/duct_flow_uglmat_pardiso.fds,8,12,uniform,1,uniform=12,0.001,0,
Verification/Pressure_Solver/duct_flow_uglmat_refine.fds,8,12,supported_2_4,2,uniform=8 supported_2_4=4,0.001,0,
Verification/Pressure_Solver/duct_flow_ulmat.fds,8,12,uniform,1,uniform=12,0.001,0,
Verification/Pressure_Solver/duct_flow_ulmat_hypre.fds,8,12,uniform,1,uniform=12,0.001,0,
Verification/Pressure_Solver/hallways.fds,5,4,uniform,1,uniform=4,0.001,0,
Verification/Pressure_Solver/obst_activation_default.fds,4,3,uniform,1,uniform=3,0.001,0,
Verification/Pressure_Solver/obst_activation_default_gases.fds,4,3,uniform,1,uniform=3,0.001,0,
Verification/Pressure_Solver/obst_activation_ulmat.fds,4,3,uniform,1,uniform=3,0.001,0,
Verification/Pressure_Solver/opening_ulmat.fds,1,0,single_mesh,,,,0,
Verification/Pressure_Solver/pressure_iteration2d_default.fds,8,10,uniform,1,uniform=10,0.001,0,
Verification/Pressure_Solver/pressure_iteration2d_uglmat.fds,8,10,uniform,1,uniform=10,0.001,0,
Verification/Pressure_Solver/pressure_iteration3d_default.fds,8,12,uniform,1,uniform=12,0.001,0,
Verification/Pressure_Solver/pressure_iteration3d_uglmat.fds,8,12,uniform,1,uniform=12,0.001,0,
Verification/Pressure_Solver/random_obstructions_fft.fds,16,28,uniform,1,uniform=28,0.001,0,
Verification/Pressure_Solver/stairwell.fds,11,10,uniform,1,uniform=10,0.001,0,
Verification/Pressure_Solver/tunnel_demo.fds,8,7,uniform,1,uniform=7,0.001,0,
Verification/Pressure_Solver/tunnel_demo_glmat.fds,8,7,uniform,1,uniform=7,0.001,0,
Verification/Pressure_Solver/ulmat_2zone.fds,2,1,uniform,1,uniform=1,0.001,0,
Verification/Pyrolysis/anca-couce-fig1_10K.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/anca-couce-fig1_2p5K.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/anca-couce-fig1_5K.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/anca-couce-fig2_10K.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/anca-couce-fig2_2p5K.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/anca-couce-fig2_5K.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/birch_tga_1step_2.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/birch_tga_1step_20.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/cable_11_insulation_mcc.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/cable_11_jacket_mcc.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/cable_23_insulation_mcc.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/cable_23_jacket_mcc.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/cable_701_insulation_mcc.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/cable_701_jacket_mcc.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/cell_burn_away.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/cellulose_TGA_1KPM_Air.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/cellulose_TGA_3KPM_Air.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/cellulose_TGA_5KPM_Air.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/enthalpy.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/ice_cube.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/liquid_mixture.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/matl_e_cons_1.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/matl_e_cons_2.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/matl_e_cons_3.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/matl_e_cons_4.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/matl_e_cons_5.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/matl_e_cons_6.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/matl_e_cons_7.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/matl_e_cons_8.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/matl_e_cons_9.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/methanol_evaporation.fds,8,12,uniform,1,uniform=12,0.001,0,
Verification/Pyrolysis/part_baking_soda_420K.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/part_baking_soda_450K.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/part_baking_soda_500K.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/pine_wood_TGA_exp03_1C.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/pine_wood_TGA_exp03_3C.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/pine_wood_TGA_exp13_1C.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/pine_wood_TGA_exp13_3C.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/pine_wood_TGA_exp14_1C.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/pine_wood_TGA_exp14_3C.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/pine_wood_TGA_exp15_1C.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/pine_wood_TGA_exp15_3C.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/pine_wood_TGA_exp16_1C.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/pine_wood_TGA_exp16_3C.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/pine_wood_TGA_exp17_1C.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/pine_wood_TGA_exp17_3C.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/pyrolysis_1.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/pyrolysis_2.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/shrink_swell.fds,6,0,no_shared_faces,,,0.001,0,
Verification/Pyrolysis/specified_hrr.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/spyro_cone_demo.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/spyro_cone_demo_2.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/spyro_cone_demo_3.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/surf_mass_part_char_cart_fuel.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/surf_mass_part_char_cart_gas.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/surf_mass_part_char_cyl_fuel.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/surf_mass_part_char_cyl_gas.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/surf_mass_part_char_spher_fuel.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/surf_mass_part_char_spher_gas.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/surf_mass_part_nonchar_cart_fuel.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/surf_mass_part_nonchar_cart_gas.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/surf_mass_part_nonchar_cyl_fuel.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/surf_mass_part_nonchar_cyl_gas.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/surf_mass_part_nonchar_spher_fuel.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/surf_mass_part_nonchar_spher_gas.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/surf_mass_part_specified.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/surf_mass_two_species_cart.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/surf_mass_two_species_cyl.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/surf_mass_two_species_spher.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/surf_mass_vent_char_cart_fuel.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/surf_mass_vent_char_cart_gas.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/surf_mass_vent_char_cyl_fuel.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/surf_mass_vent_char_cyl_gas.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/surf_mass_vent_char_spher_fuel.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/surf_mass_vent_char_spher_gas.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/surf_mass_vent_liquid_fuel.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/surf_mass_vent_liquid_fuel_nonconforming.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/surf_mass_vent_nonchar_cart_fuel.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/surf_mass_vent_nonchar_cart_gas.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/surf_mass_vent_nonchar_cyl_fuel.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/surf_mass_vent_nonchar_cyl_gas.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/surf_mass_vent_nonchar_spher_fuel.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/surf_mass_vent_nonchar_spher_gas.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/tga_analysis.fds,2,1,uniform,1,uniform=1,0.001,0,
Verification/Pyrolysis/tga_sample.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/two_step_solid_reaction.fds,1,0,single_mesh,,,,0,
Verification/Pyrolysis/water_pool.fds,1,0,single_mesh,,,,0,
Verification/Radiation/TC_heating.fds,1,0,single_mesh,,,,0,
Verification/Radiation/TC_view_factor.fds,1,0,single_mesh,,,,0,
Verification/Radiation/adiabatic_surface_temperature.fds,1,0,single_mesh,,,,0,
Verification/Radiation/check_kappa.fds,100,0,no_shared_faces,,,0.001,0,
Verification/Radiation/droplet_absorption_cart.fds,1,0,single_mesh,,,,0,
Verification/Radiation/droplet_absorption_cyl.fds,1,0,single_mesh,,,,0,
Verification/Radiation/emissivity.fds,1,0,single_mesh,,,,0,
Verification/Radiation/geom_rad.fds,2,0,no_shared_faces,,,0.001,0,
Verification/Radiation/geom_rad_2.fds,8,12,uniform,1,uniform=12,0.001,0,
Verification/Radiation/hot_spheres.fds,2,0,no_shared_faces,,,0.001,0,
Verification/Radiation/net_rad_1000_cgeom.fds,1,0,single_mesh,,,,0,
Verification/Radiation/net_rad_1000_obst.fds,1,0,single_mesh,,,,0,
Verification/Radiation/part_attenuation.fds,5,0,no_shared_faces,,,0.001,0,
Verification/Radiation/plate_view_factor_2D_100.fds,1,0,single_mesh,,,,0,
Verification/Radiation/plate_view_factor_2D_30.fds,1,0,single_mesh,,,,0,
Verification/Radiation/plate_view_factor_2D_60.fds,1,0,single_mesh,,,,0,
Verification/Radiation/plate_view_factor_cart_100.fds,1,0,single_mesh,,,,0,
Verification/Radiation/plate_view_factor_cart_30.fds,1,0,single_mesh,,,,0,
Verification/Radiation/plate_view_factor_cart_60.fds,1,0,single_mesh,,,,0,
Verification/Radiation/plate_view_factor_cyl_100.fds,1,0,single_mesh,,,,0,
Verification/Radiation/plate_view_factor_cyl_30.fds,1,0,single_mesh,,,,0,
Verification/Radiation/plate_view_factor_cyl_60.fds,1,0,single_mesh,,,,0,
Verification/Radiation/plate_view_factor_ibm_100.fds,1,0,single_mesh,,,,0,
Verification/Radiation/plate_view_factor_ibm_30.fds,1,0,single_mesh,,,,0,
Verification/Radiation/plate_view_factor_ibm_60.fds,1,0,single_mesh,,,,0,
