file,line,routine,op,designator,parent_type,field,bounds
rcal.f90,6860,RADCAL_CALC::RCALLOC,ALLOCATE,"GAMMAD4_C7H8(N_TEMP_C7H8,18)",(variable:use:RADCAL_VAR),GAMMAD4_C7H8,"N_TEMP_C7H8,18"
rcal.f90,6899,RADCAL_CALC::RCALLOC,ALLOCATE,"SD5_C7H8(N_TEMP_C7H8,23)",(variable:use:RADCAL_VAR),SD5_C7H8,"N_TEMP_C7H8,23"
rcal.f90,6941,RADCAL_CALC::RCALLOC,ALLOCATE,"GAMMAD5_C7H8(N_TEMP_C7H8,23)",(variable:use:RADCAL_VAR),GAMMAD5_C7H8,"N_TEMP_C7H8,23"
read.f90,103,READ_INPUT::READ_DATA,ALLOCATE,"ORIENTATION_VECTOR(3,0:10)",(variable:use:GLOBAL_CONSTANTS),ORIENTATION_VECTOR,"3,0:10"
read.f90,104,READ_INPUT::READ_DATA,ALLOCATE,COS_HALF_VIEW_ANGLE(0:10),(variable:use:GLOBAL_CONSTANTS),COS_HALF_VIEW_ANGLE,0:10
read.f90,579,READ_INPUT::READ_MESH,ALLOCATE,MESHES(NMESHES),(variable:use:MESH_POINTERS),MESHES,NMESHES
read.f90,580,READ_INPUT::READ_MESH,ALLOCATE,PROCESS(NMESHES),(variable:use:GLOBAL_CONSTANTS),PROCESS,NMESHES
read.f90,581,READ_INPUT::READ_MESH,ALLOCATE,MESH_NAME(NMESHES),(variable:use:GLOBAL_CONSTANTS),MESH_NAME,NMESHES
read.f90,582,READ_INPUT::READ_MESH,ALLOCATE,CHANGE_TIME_STEP_INDEX(NMESHES),(variable:use:GLOBAL_CONSTANTS),CHANGE_TIME_STEP_INDEX,NMESHES
read.f90,584,READ_INPUT::READ_MESH,ALLOCATE,MAX_CELL_ASPECT_RATIO(NMESHES),(variable:use:GLOBAL_CONSTANTS),MAX_CELL_ASPECT_RATIO,NMESHES
read.f90,586,READ_INPUT::READ_MESH,ALLOCATE,SETUP_PRESSURE_ZONES_INDEX(NMESHES),(variable:use:GLOBAL_CONSTANTS),SETUP_PRESSURE_ZONES_INDEX,NMESHES
read.f90,588,READ_INPUT::READ_MESH,ALLOCATE,RADIATION_COMPLETED(NMESHES),(variable:use:GLOBAL_CONSTANTS),RADIATION_COMPLETED,NMESHES
read.f90,734,READ_INPUT::READ_MESH,ALLOCATE,M%RGB(3),MESH_TYPE,RGB,3
read.f90,851,READ_INPUT::PROC_MESH,ALLOCATE,HT3D_OBST(100),(variable:host:READ_INPUT),HT3D_OBST,100
read.f90,889,READ_INPUT::PROC_MESH,ALLOCATE,MESH_COMM(N_GROUPS),(variable:local),MESH_COMM,N_GROUPS
read.f90,895,READ_INPUT::PROC_MESH,ALLOCATE,MC%LIST(NMESHES),MESH_COMM_TYPE,LIST,NMESHES
read.f90,925,READ_INPUT::PROC_MESH,ALLOCATE,NEIGHBOR_LIST(10000),(variable:local),NEIGHBOR_LIST,10000
read.f90,975,READ_INPUT::PROC_MESH,ALLOCATE,M%NEIGHBORING_MESH(M%N_NEIGHBORING_MESHES),MESH_TYPE,NEIGHBORING_MESH,M%N_NEIGHBORING_MESHES
read.f90,1006,READ_INPUT::READ_TRAN,ALLOCATE,TRANS(NMESHES),(variable:use:TRAN),TRANS,NMESHES
read.f90,1068,READ_INPUT::READ_TRAN,ALLOCATE,"A(T%NOCMAX+1,T%NOCMAX+1)",(variable:local),A,"T%NOCMAX+1,T%NOCMAX+1"
read.f90,1069,READ_INPUT::READ_TRAN,ALLOCATE,"XX(T%NOCMAX+1,3)",(variable:local),XX,"T%NOCMAX+1,3"
read.f90,1070,READ_INPUT::READ_TRAN,ALLOCATE,"ND(T%NOCMAX+1,3)",(variable:local),ND,"T%NOCMAX+1,3"
read.f90,1071,READ_INPUT::READ_TRAN,ALLOCATE,"T%C1(0:T%NOCMAX+1,3)",TRAN_TYPE,C1,"0:T%NOCMAX+1,3"
read.f90,1074,READ_INPUT::READ_TRAN,ALLOCATE,"T%C2(0:T%NOCMAX+1,3)",TRAN_TYPE,C2,"0:T%NOCMAX+1,3"
read.f90,1075,READ_INPUT::READ_TRAN,ALLOCATE,"T%C3(0:T%NOCMAX+1,3)",TRAN_TYPE,C3,"0:T%NOCMAX+1,3"
read.f90,1076,READ_INPUT::READ_TRAN,ALLOCATE,"T%CCSTORE(T%NOCMAX,3)",TRAN_TYPE,CCSTORE,"T%NOCMAX,3"
read.f90,1077,READ_INPUT::READ_TRAN,ALLOCATE,"T%PCSTORE(T%NOCMAX,3)",TRAN_TYPE,PCSTORE,"T%NOCMAX,3"
read.f90,1078,READ_INPUT::READ_TRAN,ALLOCATE,"T%IDERIVSTORE(T%NOCMAX,3)",TRAN_TYPE,IDERIVSTORE,"T%NOCMAX,3"
read.f90,1227,READ_INPUT::READ_TRAN,ALLOCATE,M%R(0:M%IBAR),MESH_TYPE,R,0:M%IBAR
read.f90,1229,READ_INPUT::READ_TRAN,ALLOCATE,M%RC(0:M%IBAR+1),MESH_TYPE,RC,0:M%IBAR+1
read.f90,1232,READ_INPUT::READ_TRAN,ALLOCATE,M%RRN(0:M%IBP1),MESH_TYPE,RRN,0:M%IBP1
read.f90,1235,READ_INPUT::READ_TRAN,ALLOCATE,M%X(0:M%IBAR),MESH_TYPE,X,0:M%IBAR
read.f90,1237,READ_INPUT::READ_TRAN,ALLOCATE,M%XC(0:M%IBP1),MESH_TYPE,XC,0:M%IBP1
read.f90,1239,READ_INPUT::READ_TRAN,ALLOCATE,M%HX(0:M%IBP1),MESH_TYPE,HX,0:M%IBP1
read.f90,1241,READ_INPUT::READ_TRAN,ALLOCATE,M%DX(0:M%IBP1),MESH_TYPE,DX,0:M%IBP1
read.f90,1243,READ_INPUT::READ_TRAN,ALLOCATE,M%RDX(0:M%IBP1),MESH_TYPE,RDX,0:M%IBP1
read.f90,1245,READ_INPUT::READ_TRAN,ALLOCATE,M%DXN(0:M%IBAR),MESH_TYPE,DXN,0:M%IBAR
read.f90,1247,READ_INPUT::READ_TRAN,ALLOCATE,M%RDXN(0:M%IBAR),MESH_TYPE,RDXN,0:M%IBAR
read.f90,1249,READ_INPUT::READ_TRAN,ALLOCATE,M%Y(0:M%JBAR),MESH_TYPE,Y,0:M%JBAR
read.f90,1251,READ_INPUT::READ_TRAN,ALLOCATE,M%YC(0:M%JBP1),MESH_TYPE,YC,0:M%JBP1
read.f90,1253,READ_INPUT::READ_TRAN,ALLOCATE,M%HY(0:M%JBP1),MESH_TYPE,HY,0:M%JBP1
read.f90,1255,READ_INPUT::READ_TRAN,ALLOCATE,M%DY(0:M%JBP1),MESH_TYPE,DY,0:M%JBP1
read.f90,1257,READ_INPUT::READ_TRAN,ALLOCATE,M%RDY(0:M%JBP1),MESH_TYPE,RDY,0:M%JBP1
read.f90,1259,READ_INPUT::READ_TRAN,ALLOCATE,M%DYN(0:M%JBAR),MESH_TYPE,DYN,0:M%JBAR
read.f90,1261,READ_INPUT::READ_TRAN,ALLOCATE,M%RDYN(0:M%JBAR),MESH_TYPE,RDYN,0:M%JBAR
read.f90,1263,READ_INPUT::READ_TRAN,ALLOCATE,M%Z(0:M%KBAR),MESH_TYPE,Z,0:M%KBAR
read.f90,1265,READ_INPUT::READ_TRAN,ALLOCATE,M%ZC(0:M%KBP1),MESH_TYPE,ZC,0:M%KBP1
read.f90,1267,READ_INPUT::READ_TRAN,ALLOCATE,M%HZ(0:M%KBP1),MESH_TYPE,HZ,0:M%KBP1
read.f90,1269,READ_INPUT::READ_TRAN,ALLOCATE,M%DZ(0:M%KBP1),MESH_TYPE,DZ,0:M%KBP1
read.f90,1271,READ_INPUT::READ_TRAN,ALLOCATE,M%RDZ(0:M%KBP1),MESH_TYPE,RDZ,0:M%KBP1
read.f90,1273,READ_INPUT::READ_TRAN,ALLOCATE,M%DZN(0:M%KBAR),MESH_TYPE,DZN,0:M%KBAR
read.f90,1275,READ_INPUT::READ_TRAN,ALLOCATE,M%RDZN(0:M%KBAR),MESH_TYPE,RDZN,0:M%KBAR
read.f90,1421,READ_INPUT::READ_TRAN,ALLOCATE,M%CELLSI(-NIPXS:NIPX+NIPXF),MESH_TYPE,CELLSI,-NIPXS:NIPX+NIPXF
read.f90,1423,READ_INPUT::READ_TRAN,ALLOCATE,M%CELLSJ(-NIPYS:NIPY+NIPYF),MESH_TYPE,CELLSJ,-NIPYS:NIPY+NIPYF
read.f90,1425,READ_INPUT::READ_TRAN,ALLOCATE,M%CELLSK(-NIPZS:NIPZ+NIPZF),MESH_TYPE,CELLSK,-NIPZS:NIPZ+NIPZF
read.f90,1562,READ_INPUT::READ_MOVE,ALLOCATE,MOVEMENT(N_MOVE),(variable:use:MESH_POINTERS),MOVEMENT,N_MOVE
read.f90,1640,READ_INPUT::READ_MULT,ALLOCATE,MULTIPLIER(0:N_MULT),(variable:use:MESH_POINTERS),MULTIPLIER,0:N_MULT
read.f90,1715,READ_INPUT::READ_MULT,ALLOCATE,"MR%SKIP(MR%I_LOWER:MR%I_UPPER,MR%J_LOWER:MR%J_UPPER,MR%K_LOWER:MR%K_UPPER)",MULTIPLIER_TYPE,SKIP,"MR%I_LOWER:MR%I_UPPER,MR%J_LOWER:MR%J_UPPER,MR%K_LOWER:MR%K_UPPER"
read.f90,1846,READ_INPUT::READ_MISC,ALLOCATE,H_V_H2O(0:I_MAX_TEMP),(variable:use:GLOBAL_CONSTANTS),H_V_H2O,0:I_MAX_TEMP
read.f90,1925,READ_INPUT::READ_MISC,ALLOCATE,RAMP_ID(MAX_RAMPS),(variable:use:GLOBAL_CONSTANTS),RAMP_ID,MAX_RAMPS
read.f90,1927,READ_INPUT::READ_MISC,ALLOCATE,RAMP_TYPE(MAX_RAMPS),(variable:use:GLOBAL_CONSTANTS),RAMP_TYPE,MAX_RAMPS
read.f90,2237,READ_INPUT::READ_WIND,ALLOCATE,RRP%INDEPENDENT_DATA(2),RESERVED_RAMPS_TYPE,INDEPENDENT_DATA,2
read.f90,2238,READ_INPUT::READ_WIND,ALLOCATE,RRP%DEPENDENT_DATA(2),RESERVED_RAMPS_TYPE,DEPENDENT_DATA,2
read.f90,2256,READ_INPUT::READ_WIND,ALLOCATE,RRP%INDEPENDENT_DATA(N_MO_PTS),RESERVED_RAMPS_TYPE,INDEPENDENT_DATA,N_MO_PTS
read.f90,2257,READ_INPUT::READ_WIND,ALLOCATE,RRP%DEPENDENT_DATA(N_MO_PTS),RESERVED_RAMPS_TYPE,DEPENDENT_DATA,N_MO_PTS
read.f90,2258,READ_INPUT::READ_WIND,ALLOCATE,RRPX%INDEPENDENT_DATA(N_MO_PTS),RESERVED_RAMPS_TYPE,INDEPENDENT_DATA,N_MO_PTS
read.f90,2259,READ_INPUT::READ_WIND,ALLOCATE,RRPX%DEPENDENT_DATA(N_MO_PTS),RESERVED_RAMPS_TYPE,DEPENDENT_DATA,N_MO_PTS
read.f90,2305,READ_INPUT::READ_WIND,ALLOCATE,RRP%INDEPENDENT_DATA(2),RESERVED_RAMPS_TYPE,INDEPENDENT_DATA,2
read.f90,2306,READ_INPUT::READ_WIND,ALLOCATE,RRP%DEPENDENT_DATA(2),RESERVED_RAMPS_TYPE,DEPENDENT_DATA,2
read.f90,2810,READ_INPUT::READ_SPEC,ALLOCATE,SPEC_ID_READ(N_SPEC_READ),(variable:local),SPEC_ID_READ,N_SPEC_READ
read.f90,2901,READ_INPUT::READ_SPEC,ALLOCATE,PREDEFINED_SPEC_ID(N_PREDEFINED),(variable:local),PREDEFINED_SPEC_ID,N_PREDEFINED
read.f90,2945,READ_INPUT::READ_SPEC,ALLOCATE,PREDEFINED_SPEC_ID(N_PREDEFINED),(variable:local),PREDEFINED_SPEC_ID,N_PREDEFINED
read.f90,2977,READ_INPUT::READ_SPEC,ALLOCATE,PREDEFINED_SMIX_ID(N_PREDEFINED_SMIX),(variable:local),PREDEFINED_SMIX_ID,N_PREDEFINED_SMIX
read.f90,3017,READ_INPUT::READ_SPEC,ALLOCATE,PREDEFINED_SMIX_ID(N_PREDEFINED_SMIX),(variable:local),PREDEFINED_SMIX_ID,N_PREDEFINED_SMIX
read.f90,3036,READ_INPUT::READ_SPEC,ALLOCATE,SPECIES(N_SPECIES),(variable:use:MESH_POINTERS),SPECIES,N_SPECIES
read.f90,3038,READ_INPUT::READ_SPEC,ALLOCATE,Y_INDEX(N_SPECIES),(variable:local),Y_INDEX,N_SPECIES
read.f90,3039,READ_INPUT::READ_SPEC,ALLOCATE,N_DEFINE(N_TRACKED_SPECIES),(variable:local),N_DEFINE,N_TRACKED_SPECIES
read.f90,3040,READ_INPUT::READ_SPEC,ALLOCATE,SPECIES_MIXTURE(N_TOTAL_SCALARS),(variable:use:MESH_POINTERS),SPECIES_MIXTURE,N_TOTAL_SCALARS
read.f90,3044,READ_INPUT::READ_SPEC,ALLOCATE,N_PARTICLE_BINS(N_AGGLOMERATION_SPECIES),(variable:use:GLOBAL_CONSTANTS),N_PARTICLE_BINS,N_AGGLOMERATION_SPECIES
read.f90,3045,READ_INPUT::READ_SPEC,ALLOCATE,AGGLOMERATION_SPEC_INDEX(N_AGGLOMERATION_SPECIES),(variable:use:GLOBAL_CONSTANTS),AGGLOMERATION_SPEC_INDEX,N_AGGLOMERATION_SPECIES
read.f90,3047,READ_INPUT::READ_SPEC,ALLOCATE,AGGLOMERATION_SMIX_INDEX(N_AGGLOMERATION_SPECIES),(variable:use:GLOBAL_CONSTANTS),AGGLOMERATION_SMIX_INDEX,N_AGGLOMERATION_SPECIES
read.f90,3049,READ_INPUT::READ_SPEC,ALLOCATE,MIN_PARTICLE_DIAMETER(N_AGGLOMERATION_SPECIES),(variable:use:GLOBAL_CONSTANTS),MIN_PARTICLE_DIAMETER,N_AGGLOMERATION_SPECIES
read.f90,3050,READ_INPUT::READ_SPEC,ALLOCATE,MAX_PARTICLE_DIAMETER(N_AGGLOMERATION_SPECIES),(variable:use:GLOBAL_CONSTANTS),MAX_PARTICLE_DIAMETER,N_AGGLOMERATION_SPECIES
read.f90,3519,READ_INPUT::READ_SPEC,ALLOCATE,"Z2Y(N_SPECIES,N_TRACKED_SPECIES)",(variable:use:GLOBAL_CONSTANTS),Z2Y,"N_SPECIES,N_TRACKED_SPECIES"
read.f90,3532,READ_INPUT::READ_SPEC,ALLOCATE,MWR_Z(N_TRACKED_SPECIES),(variable:use:GLOBAL_CONSTANTS),MWR_Z,N_TRACKED_SPECIES
read.f90,3537,READ_INPUT::READ_SPEC,ALLOCATE,ZZ_GET(N_TRACKED_SPECIES),(variable:local),ZZ_GET,N_TRACKED_SPECIES
read.f90,3604,READ_INPUT::READ_SPEC,ALLOCATE,NU_SOOT_OX(1:N_TRACKED_SPECIES),(variable:use:GLOBAL_CONSTANTS),NU_SOOT_OX,1:N_TRACKED_SPECIES
read.f90,3719,READ_INPUT::READ_SPEC::DEFINE_MIXTURE,ALLOCATE,SM%SPEC_ID(N_SPECIES),SPECIES_MIXTURE_TYPE,SPEC_ID,N_SPECIES
read.f90,3720,READ_INPUT::READ_SPEC::DEFINE_MIXTURE,ALLOCATE,SM%VOLUME_FRACTION(N_SPECIES),SPECIES_MIXTURE_TYPE,VOLUME_FRACTION,N_SPECIES
read.f90,3721,READ_INPUT::READ_SPEC::DEFINE_MIXTURE,ALLOCATE,SM%MASS_FRACTION(N_SPECIES),SPECIES_MIXTURE_TYPE,MASS_FRACTION,N_SPECIES
read.f90,4187,READ_INPUT::PROC_SPEC_1,ALLOCATE,"SS_CP(N_SPECIES,0:I_MAX_TEMP)",(variable:host:READ_INPUT),SS_CP,"N_SPECIES,0:I_MAX_TEMP"
read.f90,4189,READ_INPUT::PROC_SPEC_1,ALLOCATE,"SS_D(N_SPECIES,0:I_MAX_TEMP)",(variable:host:READ_INPUT),SS_D,"N_SPECIES,0:I_MAX_TEMP"
read.f90,4191,READ_INPUT::PROC_SPEC_1,ALLOCATE,"SS_G_F(N_SPECIES,0:I_MAX_TEMP)",(variable:host:READ_INPUT),SS_G_F,"N_SPECIES,0:I_MAX_TEMP"
read.f90,4194,READ_INPUT::PROC_SPEC_1,ALLOCATE,SPECIES(N)%H_G(0:I_MAX_TEMP),SPECIES_TYPE,H_G,0:I_MAX_TEMP
read.f90,4196,READ_INPUT::PROC_SPEC_1,ALLOCATE,SPECIES(N)%G_F(0:I_MAX_TEMP),SPECIES_TYPE,G_F,0:I_MAX_TEMP
read.f90,4199,READ_INPUT::PROC_SPEC_1,ALLOCATE,"SS_K(N_SPECIES,0:I_MAX_TEMP)",(variable:host:READ_INPUT),SS_K,"N_SPECIES,0:I_MAX_TEMP"
read.f90,4201,READ_INPUT::PROC_SPEC_1,ALLOCATE,"SS_MU(N_SPECIES,0:I_MAX_TEMP)",(variable:host:READ_INPUT),SS_MU,"N_SPECIES,0:I_MAX_TEMP"
read.f90,4203,READ_INPUT::PROC_SPEC_1,ALLOCATE,"SS_S(N_SPECIES,0:I_MAX_TEMP)",(variable:host:READ_INPUT),SS_S,"N_SPECIES,0:I_MAX_TEMP"
read.f90,4348,READ_INPUT::PROC_SPEC_1,ALLOCATE,SS%C_P_L(0:I_MAX_TEMP),SPECIES_TYPE,C_P_L,0:I_MAX_TEMP
read.f90,4351,READ_INPUT::PROC_SPEC_1,ALLOCATE,SS%C_P_L_BAR(0:I_MAX_TEMP),SPECIES_TYPE,C_P_L_BAR,0:I_MAX_TEMP
read.f90,4353,READ_INPUT::PROC_SPEC_1,ALLOCATE,SS%H_L(0:I_MAX_TEMP),SPECIES_TYPE,H_L,0:I_MAX_TEMP
read.f90,4355,READ_INPUT::PROC_SPEC_1,ALLOCATE,SS%H_V(0:I_MAX_TEMP),SPECIES_TYPE,H_V,0:I_MAX_TEMP
read.f90,4409,READ_INPUT::PROC_SMIX,ALLOCATE,RSQ_MW_Z(N_TRACKED_SPECIES),(variable:use:GLOBAL_CONSTANTS),RSQ_MW_Z,N_TRACKED_SPECIES
read.f90,4414,READ_INPUT::PROC_SMIX,ALLOCATE,RSQ_MW_Y(N_SPECIES),(variable:local),RSQ_MW_Y,N_SPECIES
read.f90,4419,READ_INPUT::PROC_SMIX,ALLOCATE,"CPBAR_Z(0:I_MAX_TEMP,N_TOTAL_SCALARS)",(variable:use:GLOBAL_CONSTANTS),CPBAR_Z,"0:I_MAX_TEMP,N_TOTAL_SCALARS"
read.f90,4423,READ_INPUT::PROC_SMIX,ALLOCATE,"H_SENS_Z(0:I_MAX_TEMP,N_TOTAL_SCALARS)",(variable:use:GLOBAL_CONSTANTS),H_SENS_Z,"0:I_MAX_TEMP,N_TOTAL_SCALARS"
read.f90,4427,READ_INPUT::PROC_SMIX,ALLOCATE,"K_RSQMW_Z(0:I_MAX_TEMP,N_TOTAL_SCALARS)",(variable:use:GLOBAL_CONSTANTS),K_RSQMW_Z,"0:I_MAX_TEMP,N_TOTAL_SCALARS"
read.f90,4431,READ_INPUT::PROC_SMIX,ALLOCATE,"MU_RSQMW_Z(0:I_MAX_TEMP,N_TOTAL_SCALARS)",(variable:use:GLOBAL_CONSTANTS),MU_RSQMW_Z,"0:I_MAX_TEMP,N_TOTAL_SCALARS"
read.f90,4435,READ_INPUT::PROC_SMIX,ALLOCATE,"CP_Z(0:I_MAX_TEMP,N_TOTAL_SCALARS)",(variable:use:GLOBAL_CONSTANTS),CP_Z,"0:I_MAX_TEMP,N_TOTAL_SCALARS"
read.f90,4439,READ_INPUT::PROC_SMIX,ALLOCATE,"D_Z(0:I_MAX_TEMP,N_TOTAL_SCALARS)",(variable:use:GLOBAL_CONSTANTS),D_Z,"0:I_MAX_TEMP,N_TOTAL_SCALARS"
read.f90,4443,READ_INPUT::PROC_SMIX,ALLOCATE,"G_F_Z(0:I_MAX_TEMP,N_TOTAL_SCALARS)",(variable:use:GLOBAL_CONSTANTS),G_F_Z,"0:I_MAX_TEMP,N_TOTAL_SCALARS"
read.f90,4447,READ_INPUT::PROC_SMIX,ALLOCATE,"S_Z(0:I_MAX_TEMP,N_TOTAL_SCALARS)",(variable:use:GLOBAL_CONSTANTS),S_Z,"0:I_MAX_TEMP,N_TOTAL_SCALARS"
read.f90,4620,READ_INPUT::PROC_SPEC_2,ALLOCATE,"SM%WQABS(0:MIE_NDG,1:NUMBER_SPECTRAL_BANDS)",SPECIES_MIXTURE_TYPE,WQABS,"0:MIE_NDG,1:NUMBER_SPECTRAL_BANDS"
read.f90,4623,READ_INPUT::PROC_SPEC_2,ALLOCATE,"SM%WQSCA(0:MIE_NDG,1:NUMBER_SPECTRAL_BANDS)",SPECIES_MIXTURE_TYPE,WQSCA,"0:MIE_NDG,1:NUMBER_SPECTRAL_BANDS"
read.f90,4626,READ_INPUT::PROC_SPEC_2,ALLOCATE,SM%R50(0:MIE_NDG),SPECIES_MIXTURE_TYPE,R50,0:MIE_NDG
read.f90,4786,READ_INPUT::READ_REAC,ALLOCATE,REACTION(N_REACTIONS+N_REVERSE),(variable:use:MESH_POINTERS),REACTION,N_REACTIONS+N_REVERSE
read.f90,4787,READ_INPUT::READ_REAC,ALLOCATE,SIMPLE_FUEL_DEFINED(N_REACTIONS),(variable:host:READ_INPUT),SIMPLE_FUEL_DEFINED,N_REACTIONS
read.f90,5027,READ_INPUT::READ_REAC,ALLOCATE,RN%THIRD_EFF_READ(RN%N_THIRD),REACTION_TYPE,THIRD_EFF_READ,RN%N_THIRD
read.f90,5029,READ_INPUT::READ_REAC,ALLOCATE,RN%THIRD_EFF_ID_READ(RN%N_THIRD),REACTION_TYPE,THIRD_EFF_ID_READ,RN%N_THIRD
read.f90,5035,READ_INPUT::READ_REAC,ALLOCATE,RN%N_S_READ(RN%N_SPEC_READ),REACTION_TYPE,N_S_READ,RN%N_SPEC_READ
read.f90,5037,READ_INPUT::READ_REAC,ALLOCATE,RN%SPEC_ID_N_S_READ(RN%N_SPEC_READ),REACTION_TYPE,SPEC_ID_N_S_READ,RN%N_SPEC_READ
read.f90,5041,READ_INPUT::READ_REAC,ALLOCATE,RN%NU_READ(RN%N_SMIX),REACTION_TYPE,NU_READ,RN%N_SMIX
read.f90,5043,READ_INPUT::READ_REAC,ALLOCATE,RN%SPEC_ID_NU_READ(RN%N_SMIX),REACTION_TYPE,SPEC_ID_NU_READ,RN%N_SMIX
read.f90,5050,READ_INPUT::READ_REAC,ALLOCATE,RN%NU_READ(RN%N_SMIX),REACTION_TYPE,NU_READ,RN%N_SMIX
read.f90,5051,READ_INPUT::READ_REAC,ALLOCATE,RN%SPEC_ID_NU_READ(RN%N_SMIX),REACTION_TYPE,SPEC_ID_NU_READ,RN%N_SMIX
read.f90,5068,READ_INPUT::READ_REAC,ALLOCATE,REAC_TEMP(N_REACTIONS+NEW_REAC-1),(variable:local),REAC_TEMP,N_REACTIONS+NEW_REAC-1
read.f90,5072,READ_INPUT::READ_REAC,ALLOCATE,REACTION(N_REACTIONS+NEW_REAC),(variable:use:MESH_POINTERS),REACTION,N_REACTIONS+NEW_REAC
read.f90,5128,READ_INPUT::READ_REAC,ALLOCATE,DUPLICATE_FUEL(1:N_REACTIONS),(variable:host:READ_INPUT),DUPLICATE_FUEL,1:N_REACTIONS
read.f90,5130,READ_INPUT::READ_REAC,ALLOCATE,REAC_FUEL(1:N_REACTIONS),(variable:host:READ_INPUT),REAC_FUEL,1:N_REACTIONS
read.f90,5131,READ_INPUT::READ_REAC,ALLOCATE,REAC_FUEL_2(1:N_REACTIONS),(variable:local),REAC_FUEL_2,1:N_REACTIONS
read.f90,5284,READ_INPUT::PROC_REAC_1,ALLOCATE,RN%NU(1:N_TRACKED_SPECIES),REACTION_TYPE,NU,1:N_TRACKED_SPECIES
read.f90,5285,READ_INPUT::PROC_REAC_1,ALLOCATE,RN%NU_MW_O_MW_F(1:N_TRACKED_SPECIES),REACTION_TYPE,NU_MW_O_MW_F,1:N_TRACKED_SPECIES
read.f90,5326,READ_INPUT::PROC_REAC_1,ALLOCATE,RN%NU_MW_O_MW_F_FR(RN%N_SMIX_FR),REACTION_TYPE,NU_MW_O_MW_F_FR,RN%N_SMIX_FR
read.f90,5327,READ_INPUT::PROC_REAC_1,ALLOCATE,RN%NU_INDEX(RN%N_SMIX_FR),REACTION_TYPE,NU_INDEX,RN%N_SMIX_FR
read.f90,5328,READ_INPUT::PROC_REAC_1,ALLOCATE,RN%REACTANT_INDEX(RN%N_SMIX_R),REACTION_TYPE,REACTANT_INDEX,RN%N_SMIX_R
read.f90,5412,READ_INPUT::PROC_REAC_1,ALLOCATE,RN%N_S_INDEX(RN%N_SPEC),REACTION_TYPE,N_S_INDEX,RN%N_SPEC
read.f90,5413,READ_INPUT::PROC_REAC_1,ALLOCATE,RN%N_S(RN%N_SPEC),REACTION_TYPE,N_S,RN%N_SPEC
read.f90,5414,READ_INPUT::PROC_REAC_1,ALLOCATE,RN%N_S_INT(RN%N_SPEC),REACTION_TYPE,N_S_INT,RN%N_SPEC
read.f90,5415,READ_INPUT::PROC_REAC_1,ALLOCATE,RN%N_S_FLAG(RN%N_SPEC),REACTION_TYPE,N_S_FLAG,RN%N_SPEC
read.f90,5491,READ_INPUT::PROC_REAC_1,ALLOCATE,RN%NU_SPECIES(N_SPECIES),REACTION_TYPE,NU_SPECIES,N_SPECIES
read.f90,5569,READ_INPUT::PROC_REAC_1,ALLOCATE,RN%THIRD_EFF(N_SPECIES),REACTION_TYPE,THIRD_EFF,N_SPECIES
read.f90,5609,READ_INPUT::PROC_REAC_1,ALLOCATE,YP2ZZ(N_SPECIES),(variable:use:CHEMCONS),YP2ZZ,N_SPECIES
read.f90,5854,READ_INPUT::PROC_REAC_2,ALLOCATE,RN%DELTA_G(0:I_MAX_TEMP),REACTION_TYPE,DELTA_G,0:I_MAX_TEMP
read.f90,5855,READ_INPUT::PROC_REAC_2,ALLOCATE,RN%DELTA_S(0:I_MAX_TEMP),REACTION_TYPE,DELTA_S,0:I_MAX_TEMP
read.f90,5973,READ_INPUT::READ_PART,ALLOCATE,LAGRANGIAN_PARTICLE_CLASS(N_LAGRANGIAN_CLASSES),(variable:use:MESH_POINTERS),LAGRANGIAN_PARTICLE_CLASS,N_LAGRANGIAN_CLASSES
read.f90,6131,READ_INPUT::READ_PART,ALLOCATE,LPC%CNF(0:NDC),LAGRANGIAN_PARTICLE_CLASS_TYPE,CNF,0:NDC
read.f90,6133,READ_INPUT::READ_PART,ALLOCATE,LPC%CVF(0:NDC),LAGRANGIAN_PARTICLE_CLASS_TYPE,CVF,0:NDC
read.f90,6135,READ_INPUT::READ_PART,ALLOCATE,LPC%R_CNF(0:NDC),LAGRANGIAN_PARTICLE_CLASS_TYPE,R_CNF,0:NDC
read.f90,6137,READ_INPUT::READ_PART,ALLOCATE,LPC%STRATUM_INDEX_LOWER(LPC%N_STRATA),LAGRANGIAN_PARTICLE_CLASS_TYPE,STRATUM_INDEX_LOWER,LPC%N_STRATA
read.f90,6139,READ_INPUT::READ_PART,ALLOCATE,LPC%STRATUM_INDEX_UPPER(LPC%N_STRATA),LAGRANGIAN_PARTICLE_CLASS_TYPE,STRATUM_INDEX_UPPER,LPC%N_STRATA
read.f90,6141,READ_INPUT::READ_PART,ALLOCATE,LPC%W_CNF(LPC%N_STRATA),LAGRANGIAN_PARTICLE_CLASS_TYPE,W_CNF,LPC%N_STRATA
read.f90,6148,READ_INPUT::READ_PART,ALLOCATE,LPC%BREAKUP_CNF(0:NDC),LAGRANGIAN_PARTICLE_CLASS_TYPE,BREAKUP_CNF,0:NDC
read.f90,6150,READ_INPUT::READ_PART,ALLOCATE,LPC%BREAKUP_R_CNF(0:NDC),LAGRANGIAN_PARTICLE_CLASS_TYPE,BREAKUP_R_CNF,0:NDC
