module,variable,decl_file,decl_line,kind,written_by,read_by_sample,blocks_pure_kernel,notes,fortran_type,dims,n_writers,n_runtime_writers,n_kernel_users,mesh_id_indexed
VEGE,M,vege.f90,18,pointer,INITIALIZE_LEVEL_SET_FIRESPREAD_2(vege.f90:228),INITIALIZE_LEVEL_SET_FIRESPREAD_1(vege.f90:67); INITIALIZE_LEVEL_SET_FIRESPREAD_2(vege.f90:190),yes,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",TYPE:MESH_TYPE(MESH_TYPE),,1,0,2,
VEGE,PHI_LS_P,vege.f90,16,pointer,FILL_BOUNDARY_VALUES(vege.f90:704),LEVEL_SET_ADVECT_FLUX(vege.f90:887); LEVEL_SET_SPREAD_RATE(vege.f90:773),yes,written at run time by mesh kernels: FILL_BOUNDARY_VALUES,REAL(EB),":,:",1,1,4,
VEGE,SF,vege.f90,22,pointer,INITIALIZE_LEVEL_SET_FIRESPREAD_1(vege.f90:56); INITIALIZE_LEVEL_SET_FIRESPREAD_2(vege.f90:273); ROS_NO_WIND_NO_SLOPE(vege.f90:1048),INITIALIZE_LEVEL_SET_FIRESPREAD_1(vege.f90:54); INITIALIZE_LEVEL_SET_FIRESPREAD_2(vege.f90:269); LEVEL_SET_FIRESPREAD(vege.f90:338); IGNITE_GRID_CELL(vege.f90:577),yes,"written only outside the time loop (setup/IO); read-only while stepping -> needs a device/const mirror, not a blocker for PURE",TYPE:SURFACE_TYPE(SURFACE_TYPE),,3,0,4,
VEGE,WC,vege.f90,19,pointer,,INITIALIZE_LEVEL_SET_FIRESPREAD_1(vege.f90:128); LEVEL_SET_FIRESPREAD(vege.f90:518),yes,"no write found (initialised in declaration, via namelist/READ of a different name, or by intrinsic/MPI with unresolved intent)",TYPE:WALL_TYPE(WALL_TYPE),,0,0,2,
WALL_ROUTINES,PBAR_P,wall.f90,12,pointer,,ASSIGN_GHOST_VALUE(wall.f90:347); CALCULATE_RHO_F(wall.f90:1607); CALCULATE_ZZ_F(wall.f90:1399); SURFACE_HEAT_TRANSFER(wall.f90:717),yes,"no write found (initialised in declaration, via namelist/READ of a different name, or by intrinsic/MPI with unresolved intent)",REAL(EB),":,:",0,0,5,
WALL_ROUTINES,RHOP,wall.f90,13,pointer,ASSIGN_GHOST_VALUE(wall.f90:343); CALCULATE_RHO_F(wall.f90:1627); SURFACE_HEAT_TRANSFER(wall.f90:717),ASSIGN_GHOST_VALUE(wall.f90:347); NEAR_SURFACE_GAS_VARIABLES(wall.f90:444); SURFACE_HEAT_TRANSFER(wall.f90:718),yes,"written at run time by mesh kernels: ASSIGN_GHOST_VALUE, CALCULATE_RHO_F, SURFACE_HEAT_TRANSFER",REAL(EB),":,:,:",3,3,5,
WALL_ROUTINES,UU,wall.f90,13,pointer,,CALCULATE_ZZ_F(wall.f90:1173); NEAR_SURFACE_GAS_VARIABLES(wall.f90:429); SURFACE_HEAT_TRANSFER(wall.f90:673),yes,"no write found (initialised in declaration, via namelist/READ of a different name, or by intrinsic/MPI with unresolved intent)",REAL(EB),":,:,:",0,0,4,
WALL_ROUTINES,VV,wall.f90,13,pointer,,CALCULATE_ZZ_F(wall.f90:1175); NEAR_SURFACE_GAS_VARIABLES(wall.f90:425); SURFACE_HEAT_TRANSFER(wall.f90:675),yes,"no write found (initialised in declaration, via namelist/READ of a different name, or by intrinsic/MPI with unresolved intent)",REAL(EB),":,:,:",0,0,4,
WALL_ROUTINES,WW,wall.f90,13,pointer,,CALCULATE_ZZ_F(wall.f90:1177); NEAR_SURFACE_GAS_VARIABLES(wall.f90:426); SURFACE_HEAT_TRANSFER(wall.f90:677),yes,"no write found (initialised in declaration, via namelist/READ of a different name, or by intrinsic/MPI with unresolved intent)",REAL(EB),":,:,:",0,0,4,
WALL_ROUTINES,ZZP,wall.f90,14,pointer,ASSIGN_GHOST_VALUE(wall.f90:344); CALCULATE_ZZ_F(wall.f90:1455); SURFACE_HEAT_TRANSFER(wall.f90:713),ASSIGN_GHOST_VALUE(wall.f90:345); NEAR_SURFACE_GAS_VARIABLES(wall.f90:445); SURFACE_HEAT_TRANSFER(wall.f90:715),yes,"written at run time by mesh kernels: ASSIGN_GHOST_VALUE, CALCULATE_ZZ_F, SURFACE_HEAT_TRANSFER",REAL(EB),":,:,:,:",3,3,5,
CC_SCALARS,AMP_Z,ccib.f90,102,constant,,ROTATED_CUBE_ANN_SOLN(ccib.f90:6359),no,,REAL(EB),,0,0,1,
CC_SCALARS,A_THRESH_FORCING,ccib.f90,48,constant,,CC_NO_FLUX(ccib.f90:15471),no,,REAL(EB),,0,0,1,
CC_SCALARS,CC_LINEAR_INTERPOLATION,ccib.f90,86,constant,,GET_INTSTENCILS_EP(ccib.f90:18667),no,,INTEGER,,0,0,1,
CC_SCALARS,DEBUG_CC_INTERPOLATION,ccib.f90,41,constant,,GET_CRTCFCC_INT_STENCILS(ccib.f90:16928),no,,LOGICAL,,0,0,1,
CC_SCALARS,DEBUG_CC_SCALAR_TRANSPORT,ccib.f90,43,constant,,CC_CHECK_DIVERGENCE(ccib.f90:16443); GET_RHOZZ_CC_3D(ccib.f90:13208),no,,LOGICAL,,0,0,2,
CC_SCALARS,DEBUG_MATVEC_DATA,ccib.f90,42,constant,,CC_SET_DATA(ccib.f90:7354); GET_GASPHASE_CUTFACES_DATA(ccib.f90:21528); GET_GASPHASE_REGRCFACES_DATA(ccib.f90:22808),no,,LOGICAL,,0,0,3,
CC_SCALARS,DISPL,ccib.f90,105,constant,,CC_ROTATED_CUBE_RHS_ZZ(ccib.f90:6532); ROTATED_CUBE_ANN_SOLN(ccib.f90:6254); ROTATED_CUBE_RHS_ZZ(ccib.f90:6453); ROTATED_CUBE_VELOCITY_FLUX(ccib.f90:6137),no,,REAL(EB),,0,0,4,
CC_SCALARS,DISPXY,ccib.f90,104,constant,,CC_ROTATED_CUBE_RHS_ZZ(ccib.f90:6534); ROTATED_CUBE_ANN_SOLN(ccib.f90:6256); ROTATED_CUBE_RHS_ZZ(ccib.f90:6455); ROTATED_CUBE_VELOCITY_FLUX(ccib.f90:6139),no,,REAL(EB),"1:2,1",0,0,4,
CC_SCALARS,GAM,ccib.f90,102,constant,,ROTATED_CUBE_ANN_SOLN(ccib.f90:6359),no,,REAL(EB),,0,0,1,
CC_SCALARS,MEAN_Z,ccib.f90,102,constant,,ROTATED_CUBE_ANN_SOLN(ccib.f90:6361),no,,REAL(EB),,0,0,1,
CC_SCALARS,NWAVE,ccib.f90,103,constant,,ROTATED_CUBE_ANN_SOLN(ccib.f90:6259); ROTATED_CUBE_VELOCITY_FLUX(ccib.f90:6143),no,,REAL(EB),,0,0,2,
CC_SCALARS,N_INT_EP_CVARS,ccib.f90,94,constant,,GET_CRTCFCC_INT_STENCILS(ccib.f90:17744),no,,INTEGER,,0,0,1,
CC_SCALARS,N_INT_EP_FVARS,ccib.f90,93,constant,,GET_CRTCFCC_INT_STENCILS(ccib.f90:17745),no,,INTEGER,,0,0,1,
CC_SCALARS,N_SPEC_BACKG,ccib.f90,100,constant,,CC_ROTATED_CUBE_RHS_ZZ(ccib.f90:6518); ROTATED_CUBE_ANN_SOLN(ccib.f90:6362); ROTATED_CUBE_RHS_ZZ(ccib.f90:6462),no,,INTEGER,,0,0,3,
CC_SCALARS,N_SPEC_NEUMN,ccib.f90,101,constant,,CC_ROTATED_CUBE_RHS_ZZ(ccib.f90:6520); ROTATED_CUBE_ANN_SOLN(ccib.f90:6359); ROTATED_CUBE_RHS_ZZ(ccib.f90:6439),no,,INTEGER,,0,0,3,
CC_SCALARS,STM_THRESH_EXTRP,ccib.f90,49,constant,,CC_EDGE_TAU_OMG(ccib.f90:14795),no,,REAL(EB),,0,0,1,
CC_SCALARS,TIME_CC_IBM,ccib.f90,44,constant,,CCCOMPUTE_RADIATION(ccib.f90:7159); CC_COMPUTE_VELOCITY_ERROR(ccib.f90:16180); CC_COMPUTE_VISCOSITY(ccib.f90:5934); CC_DENSITY(ccib.f90:11898); CC_DIVERGENCE_PART_1(ccib.f90:8835),no,,LOGICAL,,0,0,10,
CC_SCALARS,V_THRESH_INSPRES,ccib.f90,50,constant,,UNSTRUCTURED_POISSON_RESIDUAL(ccib.f90:1360),no,,REAL(EB),,0,0,1,
COMPLEX_GEOMETRY,CCCOMPUTE_RADIATION_TIME_INDEX,geom.f90,150,constant,,CCCOMPUTE_RADIATION(ccib.f90:7159),no,,INTEGER,,0,0,1,
COMPLEX_GEOMETRY,CC_CGSC,geom.f90,77,constant,,CC_CHECK_DIVERGENCE(ccib.f90:16318); CC_CHECK_MASS_DENSITY(ccib.f90:12569); CC_COMPUTE_VELOCITY_ERROR(ccib.f90:15679); CC_COMPUTE_VISCOSITY(ccib.f90:5905); CC_DENSITY(ccib.f90:11825),no,,INTEGER,,0,0,72,
COMPLEX_GEOMETRY,CC_COMPUTE_VELOCITY_ERROR_TIME_INDEX,geom.f90,159,constant,,CC_COMPUTE_VELOCITY_ERROR(ccib.f90:16181),no,,INTEGER,,0,0,1,
COMPLEX_GEOMETRY,CC_COMPUTE_VISCOSITY_TIME_INDEX,geom.f90,153,constant,,CC_COMPUTE_VISCOSITY(ccib.f90:5935),no,,INTEGER,,0,0,1,
COMPLEX_GEOMETRY,CC_CUTCFE,geom.f90,40,constant,,CC_SET_DATA(ccib.f90:7366); CC_EDGE_TAU_OMG(ccib.f90:14368); FILL_UNKZ_GUARDCELLS(ccib.f90:19866); GET_CLOSEPT_CCVT(ccib.f90:19403); GET_CRTCFCC_INT_STENCILS(ccib.f90:17111),no,,INTEGER,,0,0,44,
COMPLEX_GEOMETRY,CC_DENSITY_TIME_INDEX,geom.f90,151,constant,,CC_DENSITY(ccib.f90:11898),no,,INTEGER,,0,0,1,
COMPLEX_GEOMETRY,CC_DIVERGENCE_PART_1_TIME_INDEX,geom.f90,155,constant,,CC_DIVERGENCE_PART_1(ccib.f90:8836),no,,INTEGER,,0,0,1,
COMPLEX_GEOMETRY,CC_ECRS,geom.f90,62,constant,,GET_CARTEDGE_CUTEDGES(geom.f90:18145),no,,INTEGER,,0,0,1,
COMPLEX_GEOMETRY,CC_EGSC,geom.f90,60,constant,,CC_EDGE_TAU_OMG(ccib.f90:14423); GET_RCEDGE_FACE_LIST(ccib.f90:19611); ADD_CUTEDGE_TO_EDGE(geom.f90:9149); BLOCK_CUT_CELL(geom.f90:11934); BLOCK_SMALL_UNLINKED_CUTCELLS(geom.f90:11013),no,,INTEGER,,0,0,15,
COMPLEX_GEOMETRY,CC_ETYPE_CFGAS,geom.f90,96,constant,,LINK_FACES_TO_NEIGHBORS(ccib.f90:23492); BLOCK_CUT_CELL(geom.f90:11512); CUT_CELL_FACE_ARRAYS_CLEANUP(geom.f90:10782); DROP_CUT_EDGE(geom.f90:9673); GET_CARTFACE_CUTFACES(geom.f90:20196),no,,INTEGER,,0,0,8,
COMPLEX_GEOMETRY,CC_ETYPE_CFINB,geom.f90,97,constant,,ADD_CUTEDGE_TO_FACE(geom.f90:9131); ADD_REGEDGE_TO_FACE(geom.f90:9363); BLOCK_CUT_CELL(geom.f90:11270); DROP_CUT_EDGE(geom.f90:9676); GET_CARTCELL_CUTFACES(geom.f90:23580),no,,INTEGER,,0,0,8,
COMPLEX_GEOMETRY,CC_ETYPE_EP,geom.f90,109,constant,,GET_CRTCFCC_INT_STENCILS(ccib.f90:17908); RESTRICT_EP(ccib.f90:18451),no,,INTEGER,,0,0,2,
COMPLEX_GEOMETRY,CC_ETYPE_RCGAS,geom.f90,108,constant,,GET_CRTCFCC_INT_STENCILS(ccib.f90:17840); COMPUTE_DCOEF(ccib.f90:18135); RESTRICT_EP(ccib.f90:18399),no,,INTEGER,,0,0,3,
COMPLEX_GEOMETRY,CC_ETYPE_RGGAS,geom.f90,95,constant,,LINK_FACES_TO_NEIGHBORS(ccib.f90:23425); GET_RCEDGE_CUTFACE(ccib.f90:19765); ADD_REGEDGE_TO_FACE(geom.f90:9360); BLOCK_CUT_CELL(geom.f90:11473); CUT_CELL_FACE_ARRAYS_CLEANUP(geom.f90:10775),no,,INTEGER,,0,0,9,
COMPLEX_GEOMETRY,CC_ETYPE_SCINB,geom.f90,107,constant,,COMPUTE_DCOEF(ccib.f90:18152); RESTRICT_EP(ccib.f90:18425),no,,INTEGER,,0,0,2,
COMPLEX_GEOMETRY,CC_FGSC,geom.f90,66,constant,,CC_COMPUTE_VELOCITY_ERROR(ccib.f90:15795); CC_H_INTERP(ccib.f90:7105); CC_MATCH_VELOCITY(ccib.f90:5439); CC_MATCH_VELOCITY_FLUX(ccib.f90:5201); CC_NO_FLUX(ccib.f90:15554),no,,INTEGER,,0,0,59,
COMPLEX_GEOMETRY,CC_FTYPE_CCGAS,geom.f90,106,constant,,GET_CRTCFCC_INT_STENCILS(ccib.f90:17955); RESTRICT_EP(ccib.f90:18469),no,,INTEGER,,0,0,2,
COMPLEX_GEOMETRY,CC_FTYPE_CFGAS,geom.f90,101,constant,,CC_CHECK_MASS_DENSITY(ccib.f90:12610); CC_CUTCELL_VELOCITY(ccib.f90:3769); CC_DIFFUSIVE_MASS_FLUXES(ccib.f90:11276); GET_BBCUTFACE_RHO_D_DZDN(ccib.f90:11696); GET_BBRCFACE_RHO_D_DZDN(ccib.f90:11638),no,,INTEGER,,0,0,51,
COMPLEX_GEOMETRY,CC_FTYPE_CFINB,geom.f90,102,constant,,CC_CHECK_MASS_DENSITY(ccib.f90:12603); CC_CUTCELL_VELOCITY(ccib.f90:3778); GET_LINKED_CELLS_BBOX(ccib.f90:7577); SET_CFACES_P1_RDN(ccib.f90:7469); CHECK_CFLVN_LINKED_CELLS(ccib.f90:973),no,,INTEGER,,0,0,31,
COMPLEX_GEOMETRY,CC_FTYPE_RCGAS,geom.f90,105,constant,,CC_CHECK_MASS_DENSITY(ccib.f90:12615); CC_CUTCELL_VELOCITY(ccib.f90:3758); GET_LINKED_CELLS_BBOX(ccib.f90:7590); CHECK_CFLVN_LINKED_CELLS(ccib.f90:929); RESTRICT_EP(ccib.f90:18468),no,,INTEGER,,0,0,35,
COMPLEX_GEOMETRY,CC_FTYPE_RGGAS,geom.f90,100,constant,,CC_CHECK_MASS_DENSITY(ccib.f90:12624); CC_DIFFUSIVE_MASS_FLUXES(ccib.f90:11274); GET_BBRCFACE_RHO_D_DZDN(ccib.f90:11635); CCENTHALPY_ADVECTION(ccib.f90:9619); CCSPECIES_ADVECTION(ccib.f90:9106),no,,INTEGER,,0,0,12,
COMPLEX_GEOMETRY,CC_FTYPE_SVERT,geom.f90,103,constant,,GET_CRTCFCC_INT_STENCILS(ccib.f90:16921); GET_CELL_LINK_INFO(geom.f90:6137),no,,INTEGER,,0,0,2,
COMPLEX_GEOMETRY,CC_GASPHASE,geom.f90,39,constant,,CC_BAROCLINIC_CORRECTION(ccib.f90:1683); CC_CHECK_DIVERGENCE(ccib.f90:16318); CC_CHECK_MASS_DENSITY(ccib.f90:12569); CC_COMPUTE_VELOCITY_ERROR(ccib.f90:15679); CC_CUTFACE_VELOCITY(ccib.f90:2014),no,,INTEGER,,0,0,82,
COMPLEX_GEOMETRY,CC_GCELL_CUT,geom.f90,45,constant,,CC_GRID_BUILD_GCELLS(geom.f90:15103),no,,INTEGER,,0,0,1,
COMPLEX_GEOMETRY,CC_GG,geom.f90,49,constant,,GET_CARTFACE_CUTEDGES(geom.f90:18871); GET_X2_VERTVAR(geom.f90:17921),no,,INTEGER,,0,0,2,
COMPLEX_GEOMETRY,CC_GS,geom.f90,51,constant,,ADD_CUTEDGE_TO_FACE(geom.f90:9069); ADD_REGEDGE_TO_FACE(geom.f90:9312); GET_CARTCELL_CUTEDGES(geom.f90:22818); GET_CARTCELL_CUTFACES(geom.f90:23428); GET_CARTEDGE_CUTEDGES(geom.f90:18239),no,,INTEGER,,0,0,6,
COMPLEX_GEOMETRY,CC_IDCC,geom.f90,82,constant,,ADD_CUTCELL_D_PBAR_DT(ccib.f90:691); ADD_CUTCELL_PSUM(ccib.f90:736); CC_COMPUTE_VELOCITY_ERROR(ccib.f90:15741); CC_SET_DATA(ccib.f90:7357); COPY_CC_MUNKH_TO_UNKH(ccib.f90:22885),no,,INTEGER,,0,0,62,
COMPLEX_GEOMETRY,CC_IDCE,geom.f90,61,constant,,CC_EDGE_TAU_OMG(ccib.f90:14421); GET_CLOSEPT_CCVT(ccib.f90:19409); GET_CRTCFCC_INT_STENCILS(ccib.f90:17298); LINK_FACES_TO_NEIGHBORS(ccib.f90:23430); GET_RCEDGE_FACE_LIST(ccib.f90:19610),no,,INTEGER,,0,0,21,
COMPLEX_GEOMETRY,CC_IDCF,geom.f90,69,constant,,CC_COMPUTE_VELOCITY_ERROR(ccib.f90:15797); CC_COMPUTE_VISCOSITY(ccib.f90:5906); CC_MATCH_VELOCITY(ccib.f90:5433); CC_MATCH_VELOCITY_FLUX(ccib.f90:5195); CC_PROJECT_VELOCITY(ccib.f90:2733),no,,INTEGER,,0,0,60,
COMPLEX_GEOMETRY,CC_IDRC,geom.f90,71,constant,,CC_CHECK_MASS_DENSITY(ccib.f90:12622); CC_PROJECT_VELOCITY(ccib.f90:2842); CHECK_CFLVN_LINKED_CELLS(ccib.f90:873); DEFINE_SHARED_FACES(ccib.f90:19795); GET_CRTCFCC_INT_STENCILS(ccib.f90:16839),no,,INTEGER,,0,0,20,
COMPLEX_GEOMETRY,CC_INBOUNDARY,geom.f90,42,constant,,CC_PROJECT_VELOCITY(ccib.f90:2726); CC_SET_DATA(ccib.f90:7280); SET_CFACES_P1_RDN(ccib.f90:7504); CUTFACE_VELOCITIES(ccib.f90:777); GET_BOUND_VEL(ccib.f90:16210),no,,INTEGER,,0,0,17,
COMPLEX_GEOMETRY,CC_INBOUNDCC,geom.f90,37,constant,,CC_GRID_WRITE_VERBOSE_SUMMARY(geom.f90:14871); GET_CARTCELL_CUTEDGES(geom.f90:22819); GET_CARTCELL_CUTFACES(geom.f90:24508),no,,INTEGER,,0,0,3,
COMPLEX_GEOMETRY,CC_INBOUNDCF,geom.f90,38,constant,,ADD_CUTEDGE_TO_FACE(geom.f90:9070); ADD_REGEDGE_TO_FACE(geom.f90:9313); CC_GRID_WRITE_VERBOSE_SUMMARY(geom.f90:14881); GET_CARTCELL_CUTFACES(geom.f90:23429); GET_CARTFACE_CUTEDGES(geom.f90:18969),no,,INTEGER,,0,0,5,
COMPLEX_GEOMETRY,CC_NCVARS,geom.f90,86,constant,,CC_GRID_INIT_MESH_STORAGE(geom.f90:15817); GLMAT_SOLVER_SETUP(pres.f90:3838),no,,INTEGER,,0,0,2,
COMPLEX_GEOMETRY,CC_NEVARS,geom.f90,63,constant,,CC_GRID_INIT_MESH_STORAGE(geom.f90:15805),no,,INTEGER,,0,0,1,
COMPLEX_GEOMETRY,CC_NFVARS,geom.f90,74,constant,,CC_GRID_INIT_MESH_STORAGE(geom.f90:15811),no,,INTEGER,,0,0,1,
COMPLEX_GEOMETRY,CC_NO_FLUX_TIME_INDEX,geom.f90,158,constant,,CC_NO_FLUX(ccib.f90:15572),no,,INTEGER,,0,0,1,
COMPLEX_GEOMETRY,CC_NVVARS,geom.f90,57,constant,,CC_GRID_INIT_MESH_STORAGE(geom.f90:15799),no,,INTEGER,,0,0,1,
COMPLEX_GEOMETRY,CC_SET_DATA_TIME_INDEX,geom.f90,148,constant,,CC_SET_DATA(ccib.f90:7415),no,,INTEGER,,0,0,1,
COMPLEX_GEOMETRY,CC_SG,geom.f90,52,constant,,GET_CARTEDGE_CUTEDGES(geom.f90:18240); GET_X2_VERTVAR(geom.f90:17946),no,,INTEGER,,0,0,2,
COMPLEX_GEOMETRY,CC_SOLID,geom.f90,41,constant,,CC_CHECK_DIVERGENCE(ccib.f90:16418); CC_COMPUTE_VELOCITY_ERROR(ccib.f90:15795); CC_COMPUTE_VISCOSITY(ccib.f90:5905); CC_DENSITY(ccib.f90:11825); CCENTHALPY_ADVECTION(ccib.f90:9634),no,,INTEGER,,0,0,79,
COMPLEX_GEOMETRY,CC_SS,geom.f90,50,constant,,GET_CARTEDGE_CUTEDGES(geom.f90:18089); GET_X2_VERTVAR(geom.f90:17921),no,,INTEGER,,0,0,2,
COMPLEX_GEOMETRY,CC_UNDEFINED,geom.f90,43,constant,,CC_EXCHANGE_UNPACKING_ARRAYS(ccib.f90:3835); FILL_UNKZ_GUARDCELLS(ccib.f90:19853); GET_CC_IROW(ccib.f90:20468); GET_CC_UNKH(ccib.f90:20448); GET_CRTCFCC_INT_STENCILS(ccib.f90:17021),no,,INTEGER,,0,0,44,
COMPLEX_GEOMETRY,CC_UNKF,geom.f90,73,constant,,CC_RESTORE_UVW_UNLINKED(ccib.f90:3563); COMPUTE_LINKED_CUTFACE_BAROCLINIC(ccib.f90:1877); GET_LINKED_FACE_INDEXES_F(ccib.f90:23255); LINK_FACES_TO_NEIGHBORS(ccib.f90:23453); SET_UNKF_CF(ccib.f90:24016),no,,INTEGER,,0,0,10,
COMPLEX_GEOMETRY,CC_UNKH,geom.f90,85,constant,,COPY_CC_MUNKH_TO_UNKH(ccib.f90:22889); GET_CC_MATRIXGRAPH_H(ccib.f90:21022); GET_H_CUTFACES(ccib.f90:21404); GET_H_MATRIX_CC(ccib.f90:20791); GET_RCFACES_H(ccib.f90:21640),no,,INTEGER,,0,0,6,
COMPLEX_GEOMETRY,CC_UNKZ,geom.f90,84,constant,,ADD_LINKEDCELL_D_PBAR_DT(ccib.f90:673); ADD_LINKEDCELL_PSUM(ccib.f90:718); CC_CHECK_MASS_DENSITY(ccib.f90:12570); CC_CV_RHOZZ_AVERAGE(ccib.f90:13101); CC_DENSITY(ccib.f90:11776),no,,INTEGER,,0,0,32,
COMPLEX_GEOMETRY,CC_VELOCITY_FLUX_TIME_INDEX,geom.f90,152,constant,,CC_VELOCITY_FLUX(ccib.f90:15219),no,,INTEGER,,0,0,1,
COMPLEX_GEOMETRY,CC_VGSC,geom.f90,56,constant,,GET_CLOSEPT_CCVT(ccib.f90:19431); DUMP_SMOKE3D(dump.f90:5099); GET_SMOKE3D_QQ(dump.f90:5157); ADD_CUTEDGE_TO_FACE(geom.f90:9103); CC_GRID_GET_REGULAR_CUTCELLS_BOX(geom.f90:26941),no,,INTEGER,,0,0,10,
COMPLEX_GEOMETRY,CC_VTYPE_NINB,geom.f90,92,constant,,BLOCK_SMALL_UNLINKED_CUTCELLS(geom.f90:11030); GET_CARTEDGE_CUTEDGES(geom.f90:18279); GET_CARTFACE_CUTEDGES(geom.f90:19317),no,,INTEGER,,0,0,3,
COMPLEX_GEOMETRY,CC_VTYPE_VGAS,geom.f90,89,constant,,ADD_CUTEDGE_TO_EDGE(geom.f90:9191); ADD_CUTEDGE_TO_FACE(geom.f90:9101); BLOCK_CUT_CELL(geom.f90:11541); GET_CARTEDGE_CUTEDGES(geom.f90:18286),no,,INTEGER,,0,0,4,
COMPLEX_GEOMETRY,CC_VTYPE_VINB,geom.f90,91,constant,,ADD_CUTEDGE_TO_EDGE(geom.f90:9172); ADD_CUTEDGE_TO_FACE(geom.f90:9102); ADD_REGEDGE_TO_FACE(geom.f90:9333); GET_CARTEDGE_CUTEDGES(geom.f90:18287); GET_CARTFACE_CUTEDGES(geom.f90:19323),no,,INTEGER,,0,0,5,
COMPLEX_GEOMETRY,EDGS_WSEL,geom.f90,112,constant,,GET_GEOM_TRIBIN(geom.f90:15613),no,,INTEGER,,0,0,1,
COMPLEX_GEOMETRY,GET_CARTCELL_CUTCELLS_TIME_INDEX,geom.f90,147,constant,,CC_SET_DATA(ccib.f90:7300); GET_CARTCELL_CUTCELLS(geom.f90:25826),no,,INTEGER,,0,0,2,
COMPLEX_GEOMETRY,GET_CARTCELL_CUTEDGES_TIME_INDEX,geom.f90,144,constant,,GET_CARTCELL_CUTEDGES(geom.f90:22941),no,,INTEGER,,0,0,1,
COMPLEX_GEOMETRY,GET_CARTCELL_CUTFACES_TIME_INDEX,geom.f90,146,constant,,GET_CARTCELL_CUTFACES(geom.f90:24585),no,,INTEGER,,0,0,1,
COMPLEX_GEOMETRY,GET_CARTEDGE_CUTEDGES_TIME_INDEX,geom.f90,141,constant,,GET_CARTEDGE_CUTEDGES(geom.f90:18355),no,,INTEGER,,0,0,1,
COMPLEX_GEOMETRY,GET_CARTFACE_CUTEDGES_TIME_INDEX,geom.f90,143,constant,,GET_CARTFACE_CUTEDGES(geom.f90:19373),no,,INTEGER,,0,0,1,
COMPLEX_GEOMETRY,GET_CARTFACE_CUTFACES_TIME_INDEX,geom.f90,145,constant,,GET_CARTFACE_CUTFACES(geom.f90:19940),no,,INTEGER,,0,0,1,
COMPLEX_GEOMETRY,GET_X2_VERTVAR_TIME_INDEX,geom.f90,140,constant,,GET_X2_VERTVAR(geom.f90:17989),no,,INTEGER,,0,0,1,
COMPLEX_GEOMETRY,INIT_CUTCELL_DATA_TIME_INDEX,geom.f90,149,constant,,INIT_CUTCELL_DATA(ccib.f90:7995),no,,INTEGER,,0,0,1,
COMPLEX_GEOMETRY,MESH_CC_EXCHANGE_TIME_INDEX,geom.f90,160,constant,,MESH_CC_EXCHANGE(ccib.f90:5000),no,,INTEGER,,0,0,1,
COMPLEX_GEOMETRY,NODS_VLEL,geom.f90,113,constant,,CC_GRID_GLOBAL_INIT(geom.f90:15225),no,,INTEGER,,0,0,1,
COMPLEX_GEOMETRY,NODS_WSEL,geom.f90,111,constant,,CC_GRID_GLOBAL_INIT(geom.f90:15216); INIT_CFACE_CELL(geom.f90:6618),no,,INTEGER,,0,0,2,
COMPLEX_GEOMETRY,N_SET_CUTCELLS_3D_CALLS,geom.f90,135,constant,,CC_SET_DATA(ccib.f90:7255),no,,INTEGER,,0,0,1,
COMPLEX_GEOMETRY,SET_CUTCELLS_TIME_INDEX,geom.f90,137,constant,,CC_SET_DATA(ccib.f90:7300),no,,INTEGER,,0,0,1,
COMPLEX_GEOMETRY_GRID,ADIFF_INFO_FACTOR,geom.f90,5359,constant,,SET_GC_CUTCELLS_3D(geom.f90:12450),no,,REAL(EB),,0,0,1,
COMPLEX_GEOMETRY_GRID,BLOCKED_CAVITY_CELL,geom.f90,5488,constant,,CC_GRID_TAG_CAVITY_CUTCELLS(geom.f90:12680),no,,INTEGER,,0,0,1,
COMPLEX_GEOMETRY_GRID,BLOCKED_REFI_INTER,geom.f90,5487,constant,,CC_GRID_TAG_BLOCK_FINE_CELL_CASE(geom.f90:13471); CC_GRID_TAG_NONRAY_MULTI_COVER_WALL(geom.f90:13338); CC_GRID_TAG_NONRAY_SINGLE_COVER_WALL(geom.f90:13274); EXCHANGE_CC_NOADVANCE_INFO(geom.f90:5620); PROMOTE_REFINEMENT_FOOTPRINTS_FROM_BLOCKED_FINE(geom.f90:9000),no,,INTEGER,,0,0,6,
COMPLEX_GEOMETRY_GRID,BLOCKED_SMALL_CELL,geom.f90,5485,constant,,CC_GRID_RESET_LINK_STATE_AND_TAG_SLIVERS(geom.f90:5863); GET_CARTCELL_CUTCELLS(geom.f90:25729),no,,INTEGER,,0,0,2,
COMPLEX_GEOMETRY_GRID,BLOCKED_SPECIAL_CELL,geom.f90,5490,constant,,CC_GRID_APPLY_SPECIAL_CELL_BLOCKING(geom.f90:14174),no,,INTEGER,,0,0,1,
COMPLEX_GEOMETRY_GRID,BLOCKED_SPLIT_CELL,geom.f90,5486,constant,,INIT_CFACE_CELL(geom.f90:6539),no,,INTEGER,,0,0,1,
COMPLEX_GEOMETRY_GRID,BLOCKED_UNLINK_CELL,geom.f90,5489,constant,,GET_CELL_LINK_INFO(geom.f90:6404),no,,INTEGER,,0,0,1,
